Name,Symbol,Mint Address,CoinGecko ID,Current Price (USD),Market Cap (USD),Total Volume (USD),Price Change 24h (%),Launch Date,Categories,DEX Volume (USD),DEX Liquidity (USD)
Boo Token,Boo,booe3XGMztBMB9RhCgNodhJQeaaMmhdGehMCVPMGza2,boo-2,1.367e-05,0.0,10.17,,,"Solana Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, Optimism Ecosystem, Base Ecosystem","{'m5': '15.8536965837', 'm15': '5201.3312061014', 'm30': '11508.3613828322', 'h1': '24611.0908811776', 'h6': '512478.078944158', 'h24': '962207.826149283'}",
Chengshi,Cheng,BEsnQvkfeaQ3G8qbeN5FmUnsQUqXzXW5i83Hv3syoTTc,chengshi,5.17e-06,4349.39,21.12,,,"Solana Ecosystem, Meme, Pump.fun Ecosystem","{'m5': '2.654659228', 'm15': '102.4903508931', 'm30': '128.8924616973', 'h1': '1097.4364762793', 'h6': '4627.9637161804', 'h24': '42193.5244317954'}",
ZAPCAT,ZAPCAT,CCz5hPGJobjtVGGrEiUhHAz9qCEt1KyKxFkGBjVcjuvo,zapcat,0.00016671,163379.0,6.58,-2.88312,,"Solana Ecosystem, Meme, Solana Meme","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '0.0', 'h24': '0.0'}",
Lucy AI,LUCY,DUt3yt1QdpNvCQj9pmkx3rRmKAcaMeCxPfwVapTkpump,lucy-ai,7.54e-05,75832.0,373.78,2.67953,,"Solana Ecosystem, Meme, AI Meme, Pump.fun Ecosystem","{'m5': '0.0', 'm15': '0.0', 'm30': '29.3854981165', 'h1': '29.3854981165', 'h6': '29.3854981165', 'h24': '359.3900275081'}",
Retire on Sol,$RETIRE,HXkbUADfocGyz2WrzJpjEfry8qyNDm5Kwiiq3Mz3tTi1,retire-on-sol,5.63e-06,0.0,11.27,,,Solana Ecosystem,"{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '0.0', 'h24': '0.0'}",
pure unadulterated bliss,PUB,AScrhkW2GohYy57rek2YVRc4J9UyXwmbAbEEKkoFpump,pure-unadulterated-bliss,7.55e-06,7549.66,2.88,,,"Solana Ecosystem, Meme, Anime-Themed, Pump.fun Ecosystem","{'m5': '1427.0897520135', 'm15': '1427.0897520135', 'm30': '2341.1625650291', 'h1': '3013.8118114028', 'h6': '9233.9342144486', 'h24': '75918.8219318361'}",
Loom,LOOM,BshVPBvgqSZ9UAsgEaLVnSteGqUR7nLfxfXn6URM4MMb,loom,3.167e-05,0.0,26.43,2.03865,,Solana Ecosystem,"{'m5': '0.0', 'm15': '87.5435606508', 'm30': '87.5435606508', 'h1': '87.5435606508', 'h6': '397.4144069537', 'h24': '17440.5450538899'}",
PUMP,PUMP,5oWc1d4Z6sbrH75J4jSgCCwpgpmJwkpLQbNxiP15qGAA,pump-2,1.108e-05,11083.79,314.46,-0.77024,,"Solana Ecosystem, Meme, Solana Meme","{'m5': '273.7523510007', 'm15': '878.3869395673', 'm30': '12003.9169250484', 'h1': '21983.9205359564', 'h6': '519768.868360597', 'h24': '1013620.72589654'}",
Sherk,SHERK,Ga5FgL8DxchHMTeLV3gYiwq81MFP9kHMVJwA5Paw7NYj,sherk,4.3e-06,0.0,8.16,,,"Solana Ecosystem, Meme","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '0.0', 'h24': '0.0'}",
WIZZIE,WIZZIE,ENzKWXSXdn7Z1sMk1cL7TZmtmnbt7Lney5tK2QSWpump,wizzie,1.001e-05,9995.06,13.02,-3.31468,,"Solana Ecosystem, Meme, Solana Meme, Pump.fun Ecosystem","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '140.4565920377', 'h24': '298.5444269679'}",
Tholana,THOL,EKCW975DWdt1roK1NVQDf4QGfaGTcQPU5tFD1DMcMe9Q,tholana,1.4623e-08,14620.0,1.7,,,"Solana Ecosystem, Meme","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '134.3159369467', 'h24': '1148.8105880562'}",
lmeow,LMEOW,9KMk8Gfm5hX86rhGKMqVWCmud2yJTMaExr84ZN5PrwFV,lmeow,9.7e-06,0.0,8.34,,,"Solana Ecosystem, Meme","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '99.8301323997', 'h6': '20047.5910155563', 'h24': '41284.1224955378'}",
pixi,pixi,FtHCi9cxJSSizrzMzsPjAfTfJi32V1CGRDM5Skqn4QBF,pixi,5.378e-05,49970.0,78.83,0.11438,,"Solana Ecosystem, Meme, Solana Meme, Cat-Themed, Pump.fun Ecosystem","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '0.0', 'h24': '510944.040494506'}",
The First Meme,FIRST,Bg4M3QWtpi416fb1njZrXBmusBNav1XsDRc6izxXpump,the-first-meme,0.00050905,512474.0,15426.34,-0.80838,,"Solana Ecosystem, Meme, Solana Meme, AI Meme, Pump.fun Ecosystem","{'m5': '767.2284733731', 'm15': '18801.6632269617', 'm30': '21133.7233458335', 'h1': '21600.6336703235', 'h6': '206634.280398593', 'h24': '1705662.71924872'}",
Cope,COPE,3y9GXR25M78R7TCKYoEWQjeqRneXVP3TA2vcGtZXpump,cope-2,1.193e-05,11944.02,4.88,-0.48877,,"Solana Ecosystem, Meme, Solana Meme, Pump.fun Ecosystem","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '0.0', 'h24': '285.8926434847'}",
HYPERBOREAL INFINITY,HYPRoo,FEiphCSAqjAxvtyMxj8boFTABrZBFyngfyrZueqeMw3q,hyperboreal-infinity,1.902e-05,18985.8,133265.0,-1.90756,,"Solana Ecosystem, Meme, Solana Meme, AI Meme, Pump.fun Ecosystem, Desci Meme",,
AI Dancing Cat,AICAT,6W34k5VBA68DXFZPfLz4o8yJgJoiiR4YoQfbtAAZpump,aicat,1.316e-05,13194.53,20.8,1.99437,,"Solana Ecosystem, Meme, Solana Meme, Cat-Themed, Pump.fun Ecosystem","{'m5': '0.0', 'm15': '0.0', 'm30': '19.0741996888', 'h1': '19.0741996888', 'h6': '2477.9253143935', 'h24': '9327.686940397'}",
NOT A CHILL GUY,Phillip,8h8qETW2koxxLjus7ycGTmPCGZSGCxfRdN139qgLpump,not-a-chill-guy,6.07e-06,6051.89,1.48,,,"Solana Ecosystem, Meme, Solana Meme, Pump.fun Ecosystem","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '0.0', 'h24': '0.5183213036'}",
IN MEMES WE TRUST,TRUST,jNw3UW47CkLwmrF4gQzD6GrW7DhnJVBr6H3hZZBpump,in-memes-we-trust,1.546e-05,13454.52,65.29,,,"Solana Ecosystem, Meme, Solana Meme, Pump.fun Ecosystem","{'m5': '6009.2928053034', 'm15': '6009.2928053034', 'm30': '7268.510463566', 'h1': '7280.3839817475', 'h6': '9141.5577028157', 'h24': '70517.010722051'}",
PACO,PACO,AbK6sxHUV26mqQFTw8HgckKApHyev1ESZsKiRTJcFESB,paco,1.447e-05,12621.82,4.29,-0.06911,,"Solana Ecosystem, Meme, Pump.fun Ecosystem","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '1.7485407001', 'h24': '19.3395063184'}",
kushcoin.sol,KUSH,E9D79Vh2mdniczdpAzAyi3CGbKJxWnstaeDJ9C3Nca4B,kushcoin-sol,5.134e-05,21348.0,2.07,,,Solana Ecosystem,"{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '0.0673191299', 'h24': '0.0673191299'}",
EverRise,RISE,Pg4gfZvWZbzUbXSw4F4xoPdEg6WqiVt6M7LbMZ6ZraL,everrise-sol,5.54e-06,0.0,87.4,,,Solana Ecosystem,"{'m5': '0.0', 'm15': '106.6857820579', 'm30': '106.6857820579', 'h1': '106.6857820579', 'h6': '106.6857820579', 'h24': '163.2868060927'}",
tub,tub,Vm4ZLJ9WsCVPqdy6ubq7NECRZfvdLY4yLGERDnjEuB9,tub,4.57e-06,4571.92,4.71,,,"Solana Ecosystem, Meme, Pump.fun Ecosystem","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '2.0187881264', 'h6': '2.0187881264', 'h24': '877.0524896927'}",
Doggensnout,DOGGS,HzF4L5A6Y4y3jpwvvsZXW51uUki851ctRYJ2GYK4dp7g,doggensnout,5.126e-05,0.0,106.46,,,"Solana Ecosystem, Meme, Dog-Themed","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '0.0', 'h24': '0.0'}",
KOLANA,KOLANA,CUkkzEhy5weX8FwNhMPLBxZGacsSsHJVzoZeYvrfbzwQ,kolana,1.059e-05,7944.09,14.7,,,"Solana Ecosystem, Meme, Solana Meme","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '0.0', 'h24': '0.0'}",
Strategic Meme Reserve,SMR,3Z2YCECRR2U3GEDc6yVDG2cpgqG2X7Hqefc7sACApump,strategic-meme-reserve,8.697e-05,86957.0,11.91,-1.18563,,"Solana Ecosystem, Meme, Solana Meme, Pump.fun Ecosystem","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '98.1322036063', 'h24': '183.3630647729'}",
DOGEX,DOGEX,9t77JBusmE5yEad6idpT1rWf7NQRPoHvV6DFaS7dsWy2,dogex-2,1.127e-05,11264.52,13.83,,,"Solana Ecosystem, Meme, Dog-Themed","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '0.0', 'h24': '248.2511150725'}",
SolChicks Shards,SHARDS,8j3hXRK5rdoZ2vSpGLRmXtWmW6iYaRUw5xVk4Kzmc9Hp,solchicks-shards,0.00019068,17241.31,24.9,,,Solana Ecosystem,"{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '0.0', 'h24': '262.18752'}",
Blue Frog,BLUEFROG,A9ZjTkTXQ43kuoTZLZ3nx55nrBEjoDy1nFVwYCFRAcVk,blue-frog,9.08407e-07,0.0,31.3,,,Solana Ecosystem,"{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '0.0', 'h24': '3.5238541209'}",
ANTI-GOATSE,AG,BdYqxVbfofR5SrwwDdMhf6P7oGWQnbydFjY3ySpppump,anti-goatse,7.71e-06,7700.24,3.37,-0.91,,"Solana Ecosystem, Meme, Solana Meme, AI Meme, Pump.fun Ecosystem","{'m5': '0.0', 'm15': '0.0', 'm30': '8926.1871368073', 'h1': '21908.6209902103', 'h6': '114198.731454119', 'h24': '346277.547988701'}",
POTATO,TATO,9RQWJyXPF8CC4RFxU6LQjs3wr8tosRWx7xYAHgoR1keE,potato-2,7.76572e-07,0.0,3.29,,,Solana Ecosystem,"{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '3.2647953747', 'h24': '3.2647953747'}",
DogeBoy,DOGB,CkSFj9MNEfWffXPuJxfcWRWdqHYUMAcvuUdJ7muSLCKJ,dogeboy-2,8.678e-09,10413.39,1.05,,,"Solana Ecosystem, Meme, Dog-Themed, Solana Meme","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '0.01315164297', 'h24': '774.4325682583'}",
FindMe,FindMe,CLFR99t87xxRQtEtkWkrGj82BiJ2228h7JPgkLWiZ45o,findme,7.299e-05,7260.6,21.46,,,"Solana Ecosystem, Meme, Solana Meme","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '0.0', 'h24': '36.0540700113'}",
Dinosol,$DINOSOL,9JsLv5AH9TwyjNoZcYztH5taAz7YfJqS7wqxjGmSo6vW,dinosol,4.612e-05,0.0,1.37,,,Solana Ecosystem,"{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '0.0', 'h24': '3.786771'}",
$ilence,$ilence,C4KRyJUpZWMUKPRsmJcpnqAfzS8w3HiiF43r79apump,ilence,7.84e-06,7839.93,38.11,,,"Solana Ecosystem, Meme, Pump.fun Ecosystem","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '0.0', 'h24': '0.0'}",
RizzmasEve,RizzmasEve,F6zgVJ1Kj7DBa8RyCsPPsgpXJ35z6MDG88cwqA1Wpump,rizzmaseve,5.33e-06,5327.26,4.17,,,"Solana Ecosystem, Meme, Solana Meme, Pump.fun Ecosystem, Christmas Themed","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '0.0', 'h24': '0.03174308136'}",
MEN,MEN,A7uv3n1By5UNEa8UJqeCjGyLqHkMnkS1NP6K67VZBqd3,men,5.83691e-07,5834.13,6.1,-0.30325,,"Solana Ecosystem, Meme, Solana Meme","{'m5': '0.0', 'm15': '17.569680193', 'm30': '207.1975428755', 'h1': '487.5035249739', 'h6': '3551.515026015', 'h24': '9497.3447984419'}",
Based Department,Hello,HrBwc1Gwptdb4hVFjLp97MbBW2jyzh4R7kBsZT1tpump,based-department,4.33e-06,4330.61,22.59,1.28398,,"Solana Ecosystem, Meme, Frog-Themed, Solana Meme, Pump.fun Ecosystem","{'m5': '0.0', 'm15': '35.8366177978', 'm30': '35.8366177978', 'h1': '70.4934996684', 'h6': '2448.8009422136', 'h24': '7878.7785560813'}",
JUSTICE FOR ODIN THE DOG,ODIN,2YHtwbcXFPfNcijXQztYpdYfPhpf82oLBqaq1rWipump,odin-2,6.26e-06,6253.61,22.68,,,"Solana Ecosystem, Meme, Pump.fun Ecosystem","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '41.0184154849', 'h24': '405.2042191261'}",
Nostra (Wormhole),NSTR,F2HE9krU9HkpnYvv9LKom3hB3Nvm8uZaThrmiE22Zdpy,nostra,0.02423535,2421908.0,44130.0,-1.33126,,"Decentralized Exchange (DEX), Decentralized Finance (DeFi), Lending/Borrowing Protocols, Solana Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, Base Ecosystem, Starknet Ecosystem","{'m5': '4.2376617303', 'm15': '4.2376617303', 'm30': '20.7556678874', 'h1': '20.7556678874', 'h6': '148.1786788132', 'h24': '1062.1884019507'}",
Cyborgism,Cyborgism,8X7emJy8CV5pK7UjyBKCywdfc4MTKShpUddqrqyepump,cyborgism,2.924e-05,29179.0,142.0,-4.81685,,"Solana Ecosystem, Meme, Solana Meme, Pump.fun Ecosystem","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '35.8694318472', 'h24': '35.8694318472'}",
GPU Inu,GPUINU,6AjB9gafah5aBBsogmxmLyeQkrRDejKzxETxJzRRKF1H,gpu-inu,1.46e-06,14647.94,32.02,0.57319,,"Solana Ecosystem, Meme, Solana Meme, AI Meme","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '0.0', 'h24': '0.6358581769'}",
Vibe Cat,Minette,Gv9oiZwKMHyVtcUhHRDoEqF2C6jWuCfgGdang78FUh6h,vibe-cat,6.93e-06,0.0,113.48,,,"Solana Ecosystem, Meme, Cat-Themed","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '0.0', 'h24': '0.0'}",
CULT CAT,CULT,8A7NPmnpqawyqspqim4hpD18sWTJxM1gaERPHN3k87My,cult-cat,1.34e-05,0.0,1.2,,,"Solana Ecosystem, Meme, Cat-Themed","{'m5': '26.4827315473', 'm15': '328.296583103', 'm30': '328.296583103', 'h1': '328.296583103', 'h6': '10169.0606755792', 'h24': '377363.689519023'}",
BABY BEERCOIN,BBEER,7okPYisaUFvpTKu96KJcPLLwGB9ZyCZJjxyKr8CdEooM,baby-beercoin,4.42e-06,0.0,27.0,,,Solana Ecosystem,"{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '0.0', 'h24': '2.593404'}",
Grumpie,GRUMP,CjbLGTG3bG48d1EfpgzYdngFJJxDBBPHVD3siCcTpump,grumpie,1.633e-05,9300.22,3.87,,,"Solana Ecosystem, Meme, Solana Meme, Pump.fun Ecosystem","{'m5': '0.0', 'm15': '0.9746485326', 'm30': '0.9746485326', 'h1': '0.9746485326', 'h6': '275.2221715593', 'h24': '3042.8409950354'}",
International Klein Blue 🟦,IKB,F7viRR7XKFeDxMG441DC1KDZu8cFjPvGFF6tnKYNVvFc,international-klein-blue,0.00016848,138943.0,4847.87,-0.03809,,"Solana Ecosystem, Meme",,
AlphaDOGE,ALPHADOGE,8w9YHUm2QDRhoBNA24Dwp1BfDixTk6Jz7DmmMtw62zht,alphadoge,1.72e-05,12131.96,5.07,0.59654,,"Solana Ecosystem, Meme, Dog-Themed","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '0.0', 'h24': '3.0465409971'}",
Tyron Woodley,TWOOD,3bqnPCJwaLJ167MsupS6ZAXjyLo36BbzqzZEYDAjpump,twood,4.58e-06,4577.98,80.1,,,"Solana Ecosystem, Meme, Solana Meme, Pump.fun Ecosystem","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '0.0', 'h24': '0.0'}",
Baolong the Enemy of Nailong,Baolong,4kNYao89ncP1zqPgUj4ExxhFRv8YpbNxQ3YqMXgwpump,baolong-the-enemy-of-nailong,5.83e-06,5833.5,21.16,,,"Solana Ecosystem, Meme, Anime-Themed, Pump.fun Ecosystem","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '0.0', 'h24': '50.79492'}",
migraine,migraine,7WdDyHa7GDuAvYZAGFGEbDoBUka1S8YvbPgTW2WPpump,migraine,8.07e-06,8053.14,5.07,-0.10208,,"Solana Ecosystem, Meme, Solana Meme, Cat-Themed, Pump.fun Ecosystem","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '0.0', 'h24': '6.1980568811'}",
PawPaw,PawPaw,KkqCJwRvyoGmMQ93p8U4Kr6t9NTXWr1PehFYFzPpump,pawpaw,1.809e-05,15452.82,190.59,-2.48355,,"Solana Ecosystem, Meme, Solana Meme, Pump.fun Ecosystem","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '0.0', 'h24': '0.0'}",
Memebets,MBET,MbetZheK6wDs22ftMat7PLiBtoXYBdrMHfpkKRihCYK,memebets,0.00027754,274016.0,241.86,-2.17002,,"Solana Ecosystem, Meme, Solana Meme","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '0.0', 'h24': '353.1120178512'}",
JANI,JANI,BZVZFqfUaV2uEsBU9QCcVgsLJVMy9UCcSVbryzAFpump,jani,0.00023598,0.0,1320.09,-2.40684,,"Solana Ecosystem, Meme, Solana Meme, Pump.fun Ecosystem","{'m5': '7.1767255498', 'm15': '14.3122120123', 'm30': '30.5424833987', 'h1': '46.8311339152', 'h6': '250.3706148762', 'h24': '997.9817400348'}",
Boys Club (Wormhole),BOYS,9cLx6w1fN6b67VxsGxaFaCTgQcNqsA51p4uMWdkgQqmC,boys-club,3.07772e-07,307230.0,3776.77,-4.82631,,"Meme, Ethereum Ecosystem","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '49.4543296557', 'h6': '505.4862171507', 'h24': '2024.3567101615'}",
BOB,BOB,2AkzNQ23RafGboTrPxW9p4D4g4hpY71Jc1pgQ4Ycpump,bob-4,6.87e-06,6846.39,26.43,0.08135,,"Solana Ecosystem, Meme, Pump.fun Ecosystem","{'m5': '0.0', 'm15': '1463.1305246883', 'm30': '1463.1305246883', 'h1': '1663.1555275584', 'h6': '5627.3513598748', 'h24': '42451.6605843102'}",
Frog,FROG,sm6LoSiRQLM28rMgcd8GtR5XBkZFMEYXgEUgwCxpump,frog-4,1.617e-05,16160.73,1.81,0.74331,,"Solana Ecosystem, Meme, Frog-Themed, Solana Meme, Pump.fun Ecosystem","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '9.0288985296', 'h24': '8068.2086155445'}",
JUPUARY,JUPU,4QaUgfV66YZh2hwoFLaucFfxedYJognmmgdifjT84nY7,jupu,1.89e-06,0.0,2.46,,,Solana Ecosystem,"{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '0.0', 'h24': '0.53044'}",
Tepeport,TP,M5sJ7XaEsGF5M3FtidFEBE7Wghqz4iocs85yQBNUPX2,tepeport,6.514e-05,0.0,1.057,,,Solana Ecosystem,"{'m5': '0.0', 'm15': '0.0', 'm30': '184.7270084816', 'h1': '184.7270084816', 'h6': '1290.5814391617', 'h24': '7002.8675899028'}",
RUBY,RUBY,mDshrPRV32j79trDVEQjdRsfZ1zdzjwh6eQK9e9pump,ruby-2,1.422e-05,14200.62,1.81,-0.03964,,"Solana Ecosystem, Meme, Anime-Themed, Pump.fun Ecosystem","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '5.8229682691', 'h24': '14.3659646766'}",
CARL,MOON,ASVGTsHoQM3M3BesKyR2BibNoxykHbeX1kittdykpump,carl,6.32e-06,5999.27,9.27,-1.16834,,"Solana Ecosystem, Meme, Pump.fun Ecosystem","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '518.5704410335', 'h24': '56278.8984363179'}",
micu,micu,67752mysy8rCoTcZL9xCR9ZCHwuHWtsA7QprvfzHpump,micu,5.23e-06,5217.95,1.17,-0.85743,,"Solana Ecosystem, Meme, Solana Meme, Pump.fun Ecosystem","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '0.0', 'h24': '0.0'}",
Decentralized AI Organization,DAIO,GRdMcohywbhrNnP6aWFk4npD87DukYkqwX3HRTstpump,decentralized-ai-organization,5.87e-06,5861.45,65.1,,,"Solana Ecosystem, Launchpad, Pump.fun Ecosystem","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '0.0', 'h24': '1.9707588118'}",
CortexZero,CortexZero,D2wmG1ZfzBCsiofEVsbmipTZQQMMCXiTm98xMzALpump,cortexzero,1.02e-05,10195.93,5.15,,,"Solana Ecosystem, AI Agents, Pump.fun Ecosystem","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '0.0', 'h24': '0.0'}",
Kosher Katz,k,BjbGn2b2R6sbvAqqEC157CFznKXaDw3hoomhxatkpump,kosher-katz,8.04e-06,8036.91,9.25,,,"Solana Ecosystem, Meme, Solana Meme, Cat-Themed, Pump.fun Ecosystem","{'m5': '5604.5613797447', 'm15': '29792.6011624648', 'm30': '56636.2366763594', 'h1': '117759.045184387', 'h6': '534256.698564684', 'h24': '2217378.62415348'}",
feg,feg,89SDvBNx6msHBKwGzfvSe5qDuBwfodQD4kQrg2M1pump,feg,7.26e-06,7257.59,60.37,,,"Solana Ecosystem, Meme, Solana Meme, Pump.fun Ecosystem","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '86.2227598838', 'h6': '1181.1189038998', 'h24': '8126.4392495867'}",
Satushi Nukumutu,Nukumutu,J8xQyfH2pG7jQod18a1KsAqXGmBWtn3VmGMEuGqCpump,satushi-nukumutu,7.48e-06,5383.58,8.87,,,"Solana Ecosystem, Meme, Solana Meme, Pump.fun Ecosystem","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '0.0', 'h24': '0.0'}",
WUT,WUT,DG5bH1BnfjB5YL7Vt3GjykkUKf6maDUW3jYvdNa9eEVa,wut,0.00025237,0.0,1.93,,,Solana Ecosystem,"{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '0.0', 'h24': '0.18296076'}",
Fastlane,LANE,JC72eeGjHJJmAruYV3GwegmaWuUdcouUvamcwfswb7yj,fastlane,0.01178534,0.0,37.64,,,Solana Ecosystem,"{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '0.0', 'h24': '0.0'}",
HEDGE on Sol,HEDGE,99fp2z9TANArLJR4hcwx8fJSzjz7GQwUn7huGf32nDdv,hedge-on-sol,0.0002663,0.0,3.23,,,Solana Ecosystem,"{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '521.9013890517', 'h24': '2791.9963812436'}",
TOPKEK Capital,TOPKEK,AqHsVVzWuu7e1de1j7sGJ4MdJ74xUvCeXf19Y4dLiM3S,topkek-capital,0.00010937,120177.0,401.72,-3.30787,,"Solana Ecosystem, Meme, Solana Meme, daos.fun Ecosystem","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '0.0', 'h24': '409.4504776256'}",
This Is The One,THEONE,6ftboqS5nKKz2VPCwdRmC6VEe6fZBESwitmU7ncnEpn3,this-is-the-one,7.62e-06,0.0,57.8,,,Solana Ecosystem,"{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '0.0', 'h24': '0.0'}",
Scottish,$SCOT,EoJEyppNNpycP1ZoPnWq6cxwA7mSYpr9T1WXPFyjEzEy,scottish,3.31e-06,20748.0,1.5,,,"Solana Ecosystem, Meme, Solana Meme","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '0.0', 'h24': '0.0'}",
PENOS,PENOS,F9TiT5xAEwfpfVtn2AjSXYaPNwZ52g2gb2qYuSU8bBpy,penos,0.00017681,0.0,9.39,,,Solana Ecosystem,"{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '0.0', 'h24': '0.0'}",
Safu & Kek Gigafundz 888,SKG888,Dc29xEisYZXfCV3WHgyhjnwPYS53fZ1n2YPGFEC1pump,safu-kek-gigafundz-888,1.65e-05,12859.22,14.34,-2.25494,,"Solana Ecosystem, Meme, Pump.fun Ecosystem","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '18749.43348946', 'h24': '18749.43348946'}",
fUm cOiNn,FUM,FJiR6nJvz9WiaKxrcKvAMSP4pxTT47UKRRQr6F2cpump,fum-coinn,5.4e-06,5007.09,17.13,,,"Solana Ecosystem, Meme, Solana Meme, Pump.fun Ecosystem","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '0.0', 'h24': '35.9335524287'}",
Eaten by a Pelican,PELICAN,SWKT3Sksvtcepkn7MRn74WPUNH1Lo8H25MAogVepump,pelican,6.38e-06,6380.23,13.74,-0.34586,,"Solana Ecosystem, Meme, Pump.fun Ecosystem","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '0.0', 'h24': '0.0015775892'}",
SantaSol,SSOL,4KMGg8YFKFewZsNuRrfqgDLuR15iVtPxEPe9GyFzpump,santasol,1.9e-06,1899.0,17.28,0.02048,,"Solana Ecosystem, Meme, Solana Meme, Pump.fun Ecosystem",,
Hack,HACK,HACK8WdQNJdvBrKExA7tP7WAMaNKYugQ8H7qKSxRQrpy,hack,5.27e-06,4683.55,25.59,-1.77105,,"Gaming (GameFi), Solana Ecosystem","{'m5': '0.06338132789', 'm15': '69.1652694322', 'm30': '301.5362701261', 'h1': '301.5362701261', 'h6': '675.285345394', 'h24': '2627.8592776421'}",
